Date/Time           	Type    	Tweet                                                                                                                   	Tweet Id            
2019-09-28 12:35:58 	tweet   	KEEP AMERICA GREAT!                                                                                                     	1177924912226414592 
2019-09-28 21:14:45 	tweet   	They are trying to stop ME because I am fighting for YOU! https://t.co/xiw4jtjkNl                                       	1178055467987275776 
2019-09-28 22:00:48 	tweet   	How do you impeach a President who has created the greatest Economy in the history of our Country entirely rebuilt our Military into the most powerful it has ever been Cut Record Taxes &amp; Regulations fixed the VA &amp; gotten Choice for our Vets (after 45 years) &amp; so much more?...	1178067055226052609 
2019-09-28 22:00:48 	tweet   	....The conversation with the new and very good Ukraine President who told the Fake News at the United Nations that HE WAS NOT PRESSURED BY ME IN ANY WAY SHAPE OR FORM should by and of itself bring an end to the new and most recent Witch Hunt. Others ended in ashes!	1178067057591631874 
2019-09-28 22:30:33 	tweet   	The Whistleblower’s complaint is completely different and at odds from my actual conversation with the new President of Ukraine. The so-called “Whistleblower” knew practically NOTHING in that those ridiculous charges were far more dramatic &amp; wrong just like Liddle’ Adam Schiff..	1178074545443479553 
2019-09-28 22:30:35 	tweet   	....fraudulently and illegally inserted his made up &amp; twisted words into my call with the Ukrainian President to make it look like I did something very wrong. He then boldly read those words to Congress and millions of people defaming &amp; libeling me. He must resign from Congress!	1178074551541997568 
2019-09-28 22:39:41 	tweet   	WOW they got caught. End the Witch Hunt now! https://t.co/A5k3u9Rg3D                                                    	1178076844135976966 
2019-09-28 22:39:59 	retweet 	RT @realDonaldTrump: I AM DRAINING THE SWAMP! https://t.co/U7WxKrO6Kx                                                   	1178076917788037122 
2019-09-29 01:53:28 	tweet   	It is disgraceful what the Do Nothing Democrats are doing (the Impeachment Scam) but it is also disgraceful what they are NOT doing namely the USMCA vote Prescription Drug Price Reduction Gun Safety Infrastructure and much more!	1178125611426025478 
2019-09-29 02:00:25 	tweet   	The only people that don’t like my conversation with the new Ukrainian President are those that heard Rep. Adam Schiff read a made up and totally fraudulent statement to the House and public words that I did not say but that he fabricated (&amp; admitted to this fabrication). Sick!	1178127357212844032 
2019-09-29 02:18:06 	retweet 	RT @RNCResearch: Sen. Scott slams Democrats on impeachment: “the evidence does not matter” to Democratshttps://t.co/j8H1ZJBpX5 https://t.c…	1178131808224972802 
2019-09-29 02:18:32 	retweet 	RT @RNCResearch: Rep. Nunes on Dems’ impeachment push: “This is the sequel” to the Russia hoaxhttps://t.co/5JO4Ugwm34 https://t.co/daNPBhQ…	1178131917092397062 
2019-09-29 02:19:12 	retweet 	RT @RNCResearch: Sen. Cruz: Congressional Dems “are angry about the 2016 election…angry at the voters”https://t.co/fwMnnRl9pO https://t.co…	1178132084185075712 
2019-09-29 02:20:16 	retweet 	RT @RNCResearch: Sen. Cruz knocks Dems for false narratives about Ukraine callhttps://t.co/FDa6QxAHEo https://t.co/82HY8Dv2rU	1178132354679877632 
2019-09-29 02:20:34 	retweet 	RT @RNCResearch: NH voter slams Dems on impeachment: “Should just get back to doing their job”https://t.co/5bv3IKRaN0 https://t.co/8AKlzGV…	1178132429539889153 
2019-09-29 02:21:03 	retweet 	RT @RNCResearch: Rep. Ratcliffe: Whistleblower’s account is all “second” and “third hand” informationhttps://t.co/vwEg3FEmO5 https://t.co/…	1178132552068075521 
2019-09-29 02:21:16 	retweet 	RT @RNCResearch: Rep. Stefanik throws shade at Schiff for his fake opening remarkshttps://t.co/6ILVFbVIKz https://t.co/W9lYQsifHJ	1178132606967320581 
2019-09-29 02:35:09 	retweet 	RT @realDonaldTrump: I AM DRAINING THE SWAMP! https://t.co/U7WxKrO6Kx                                                   	1178136097886527489 
2019-09-29 02:50:44 	retweet 	RT @RNCResearch: Ed Henry: Maquire was “a very strong witness” for Trump “pushed back very hard” on Dem narrativehttps://t.co/DTWq56UtvZ…	1178140021154570240 
2019-09-29 02:51:30 	retweet 	RT @RNCResearch: Rep. Wenstrup slams Dems: “Americans have seen this movie too many times and they’re tired of it”https://t.co/XtcdiSWlHF…	1178140212611956743 
2019-09-29 02:51:38 	retweet 	RT @RNCResearch: Rep. Turner: Dems’ impeachment push is an “assault on the electorate”https://t.co/hkW3svtVU4 https://t.co/mPM5PIVttq	1178140249148538880 
2019-09-29 02:51:50 	retweet 	RT @RNCResearch: Rep. Turner calls out Adam Schiff for just making up “fiction” conversationhttps://t.co/vvEDqbX8e7 https://t.co/SPIxLgKHXz	1178140296393166848 
2019-09-29 02:51:57 	retweet 	RT @RNCResearch: DNI: Trump’s Ukraine call transparency is “unprecedented”https://t.co/58DttYHIR4 https://t.co/dfQJypd3W2	1178140327263248384 
2019-09-29 02:53:14 	retweet 	RT @RNCResearch: FNC’s Perino on Ukraine: “nobody was pushed there was no pressure”https://t.co/v0Na0XEOHu https://t.co/lkOIgHK4MH	1178140648500862976 
2019-09-29 02:53:23 	retweet 	RT @RNCResearch: Ukrainian President Zelensky: “I think you read everything… good phone call…nobody pushed me”https://t.co/43ueMP8zNI http…	1178140690187988992 
2019-09-29 02:53:34 	retweet 	RT @RNCResearch: FLASHBACK: In 1998 Pelosi blasts impeachment for “any and all grievances that anybody ever had"https://t.co/boz6nrA5ho h…	1178140734995779584 
2019-09-29 02:53:44 	retweet 	RT @RNCResearch: Rep. Ratcliffe: “once again their impeachment search party came up empty”https://t.co/W8T3i7C11a https://t.co/8lyE04vxeY	1178140775936385024 
2019-09-29 02:53:56 	retweet 	RT @RNCResearch: Fox correspondent John Roberts: no “quid pro quo” mentioned in Ukraine call transcripthttps://t.co/ttovM9t3HG https://t.c…	1178140826276417537 
2019-09-29 02:54:10 	retweet 	RT @RNCResearch: Bret Baier on Democrat speculation over Ukraine call: “none of those things are in this transcript”https://t.co/Mw4XOcGhN…	1178140886678560768 
2019-09-29 02:54:17 	retweet 	RT @RNCResearch: Rep. Matt Gaetz: bottom line is that there is no quid pro quohttps://t.co/4zbJKTus9t https://t.co/iJhNTlzHqr	1178140912523890690 
2019-09-29 02:54:25 	retweet 	RT @RNCResearch: Sen. Graham: “to impeach any president over a phone call like this would be insane”https://t.co/pBdQzqhVGx https://t.co/w…	1178140949656068096 
2019-09-29 02:56:41 	retweet 	RT @RNCResearch: Ian Bremmer: “Biden does have a problem” Hunter Biden was paid "clearly to be selling influence”https://t.co/0bJ518COnl…	1178141519099957250 
2019-09-29 02:57:31 	retweet 	RT @RNCResearch: National Border Patrol Council VP: President Trump “cares” about and “understands” problems on the borderhttps://t.co/byF…	1178141727707848704 
2019-09-29 03:00:39 	tweet   	The Fake News doesn’t dare mention the corrupt Democrats! https://t.co/JIiOE2a2JF                                       	1178142518501879808 
2019-09-29 12:22:28 	tweet   	“These are Trumped-Up Charges.” @PeteHegseth  @foxandfriends                                                            	1178283903490183168 
2019-09-29 12:29:36 	tweet   	Will happen to all of those seeking unlawful impeachment in 50 Trump type Districts. We will win big! https://t.co/aX5l9WrP1z	1178285698111168512 
2019-09-29 13:18:48 	tweet   	https://t.co/w6o2JkaxZ7                                                                                                 	1178298078031437826 
2019-09-29 14:02:35 	retweet 	RT @nallieman: Ed Henry just got his ASS handed to him by Mark Levin.   Yes Ed go ask Joe Biden                         	1178309095885017088 
2019-09-29 14:02:38 	retweet 	RT @RJCCW: Mark Levin just tore Ed Henry to shreds on Fox &amp; Friends like I've never seen before. No wonder they call him the "The Great One…	1178309108899991552 
2019-09-29 14:02:45 	retweet 	RT @rmooredenton: Mark Levin @marklevinshow really let Ed Henry @EdHenryNews on @foxandfriends have it about corrupt news media.  Ed Henry…	1178309140986376192 
2019-09-29 14:02:57 	retweet 	RT @DuaneInskeep: I’ve generally been a fan of Ed Henry however Mark Levin just completely destroyed him on Fox and Friends this morning.	1178309191049650178 
2019-09-29 14:10:31 	tweet   	So great Mark! https://t.co/GbwEnkFmwe                                                                                  	1178311095360073729 
2019-09-29 14:10:49 	retweet 	RT @Rosie4517: Wow Mark Levin just took Ed Henry to school on Fox!  Hey Ed you best not mess with the great  one!👏🏻👍🏻🇺🇸 	1178311168324227072 
2019-09-29 14:11:11 	retweet 	RT @ep2one: Mark Levin took Ed Henry Fox News to school and exposed Henry's fake reporting and his  misrepresentation of  contents of doc…	1178311261949485056 
2019-09-29 14:11:14 	retweet 	RT @jh690208: Love You Mark Levin for calling Ed Henry out on Fox News. Ed Henry has turned into fake news ship him to CNN. Get Ed Henry of…	1178311276084318209 
2019-09-29 14:11:31 	retweet 	RT @BulldawgDerek: @foxandfriends A Sunday Morning; Amen Mark Levin Preach Brother!  You shut down Ed Henry and the fake news with the fac…	1178311345944612865 
2019-09-29 14:12:37 	retweet 	RT @jpsal123: @JillBernadette3 @edhenry Sorry Jill I like Ed Henry but his question implied that the transcript specifically said “dig up…	1178311620994457600 
2019-09-29 14:13:02 	retweet 	RT @Rafbo5: https://t.co/PqlNFiulml  @edhenry Ed Henry implies that @POTUS  asked Ukraine President to "dig up dirt on political rival.”POT…	1178311726883905542 
2019-09-29 14:13:17 	retweet 	RT @robcoltoff: @foxandfriends Mark Levin sure put that lying shit head Ed Henry in his place didn’t he?                	1178311788565336064 
2019-09-29 14:13:21 	retweet 	RT @JoelEdmonson: Mark Levin ripped Ed Henry a new one. 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️😂😂😂😂                                            	1178311808945414144 
2019-09-29 14:14:41 	retweet 	RT @tbasharks: RT @BulldawgDerek: @foxandfriends A Sunday Morning; Amen Mark Levin Preach Brother!  You shut down Ed Henry and the Pro Sha…	1178312142703005696 
2019-09-29 14:15:15 	retweet 	RT @bobbie_locksley: #RT @realDonaldTrump: RT @RJCCW: Mark Levin just tore Ed Henry to shreds on Fox &amp; Friends like I've never seen before.…	1178312286127169536 
2019-09-29 14:16:07 	retweet 	RT @notable_ink: Wondering what's been going on at Fox lately? Talk to Paul Ryan he's got influence over there- Bigly! Still love ya Ed…	1178312503887093760 
2019-09-29 14:16:10 	retweet 	RT @MaryGoulet: @JackPosobiec Ed Henry has been on a rant during other interviews asking the same dishonest question. He’s showing his true…	1178312517774389248 
2019-09-29 14:16:38 	retweet 	RT @JNedster: Saw the whole interview by @marklevinshow with Ed Henry. Why aren’t there more reporters that can explain and bring the news…	1178312631691726849 
2019-09-29 14:16:43 	retweet 	RT @steventatkinson: Mark Levin just mopped the floor with Ed Henry. #UkraineScandal                                    	1178312653732814849 
2019-09-29 14:20:12 	tweet   	Investigating Corruption is correct! https://t.co/kqn3pOZfoE                                                            	1178313529700622336 
2019-09-29 14:23:21 	retweet 	RT @lukepascal2: The real one mark Levin just totally curved Ed Henry and his fake news. Career is gone now! Can we face off Levin and worl…	1178314324575735810 
2019-09-29 14:25:22 	retweet 	RT @realDonaldTrump: https://t.co/w6o2JkaxZ7                                                                            	1178314832786968576 
2019-09-29 14:25:34 	retweet 	RT @realDonaldTrump: Will happen to all of those seeking unlawful impeachment in 50 Trump type Districts. We will win big! https://t.co/aX5…	1178314883672215552 
2019-09-29 15:18:44 	tweet   	https://t.co/vuFsgolfVO                                                                                                 	1178328262537285632 
2019-09-29 17:47:35 	tweet   	Wishing a Happy New Year to all of those celebrating Rosh Hashanah in America Israel and around the World! https://t.co/fpyewMEZuI	1178365721249759234 
2019-09-29 18:12:38 	tweet   	https://t.co/bzjqfhI6jn                                                                                                 	1178372025901109256 
2019-09-29 18:15:22 	tweet   	https://t.co/6S07ep4IdR                                                                                                 	1178372711439093765 
2019-09-29 18:16:31 	retweet 	RT @realDonaldTrump: I AM DRAINING THE SWAMP! https://t.co/U7WxKrO6Kx                                                   	1178373003014488064 
2019-09-29 22:53:42 	tweet   	Like every American I deserve to meet my accuser especially when this accuser the so-called “Whistleblower” represented a perfect conversation with a foreign leader in a totally inaccurate and fraudulent way. Then Schiff made up what I actually said by lying to Congress......	1178442759499370496 
2019-09-29 22:53:43 	tweet   	His lies were made in perhaps the most blatant and sinister manner ever seen in the great Chamber. He wrote down and read terrible things then said it was from the mouth of the President of the United States. I want Schiff questioned at the highest level for Fraud &amp; Treason.....	1178442762284404736 
2019-09-29 22:53:44 	tweet   	....In addition I want to meet not only my accuser who presented SECOND &amp; THIRD HAND INFORMATION but also the person who illegally gave this information which was largely incorrect to the “Whistleblower.” Was this person SPYING on the U.S. President? Big Consequences!	1178442765736333313 
2019-09-29 23:07:18 	tweet   	These Radical Left Do Nothing Democrats are doing great harm to our Country. They are lying &amp; cheating like never before in our Country’s history in order to destabilize the United States of America &amp; it’s upcoming 2020 Election. They &amp; the Fake News Media are Dangerous &amp; Bad!	1178446179320942593 
2019-09-29 23:58:39 	retweet 	RT @realDonaldTrump: https://t.co/TAJLOrpFZe                                                                            	1178459101191380992 
2019-09-30 00:22:14 	tweet   	“All that’s swirling around us now is Impeachment. We talk about it day and night it’s what’s on the news there is NOTHING that has turned up that is Impeachable. Our founding fathers set impeachment to be extremely rare. We need to get good stuff done. Let the people vote....	1178465036811034631 
2019-09-30 00:22:14 	tweet   	....we are going to have an Election very shortly.” Rep. Jeff Van Drew Democrat of New Jersey. @foxandfriends  Thank you. Just another Witch Hunt by Nancy Pelosi and the Do Nothing Democrats!	1178465038643978243 
2019-09-30 00:30:58 	tweet   	“State Department has stepped up Hillary Clinton Email probe.” @foxandfriends  You mean the 33000 Emails that she has deleted and acid washed so they can never be found even though she said that all 33000 pertained only to her daughter’s wedding and her Yoga!	1178467237096775680 
2019-09-30 01:11:53 	tweet   	“Nancy Pelosi and the Democrats can’t put down the Impeachment match. They know they couldn’t beat him in 2016 against Hillary Clinton and they’re increasingly aware of the fact that they won’t win against him in 2020 and Impeachment is the only tool they have to get....	1178477534347960321 
2019-09-30 01:11:54 	tweet   	....rid of Donald J. Trump - And the Democrats don’t care if they burn down and destroy this nation in the process. I have never seen the Evangelical Christians more angry over any issue than this attempt to illegitimately remove this President from office overturn the 2016....	1178477536818413571 
2019-09-30 01:11:54 	tweet   	....Election and negate the votes of millions of Evangelicals in the process. They know the only Impeachable offense that President Trump has committed was beating Hillary Clinton in 2016. That’s the unpardonable sin for which the Democrats will never forgive him.....	1178477538177425408 
2019-09-30 01:11:55 	tweet   	....If the Democrats are successful in removing the President from office (which they will never be) it will cause a Civil War like fracture in this Nation from which our Country will never heal.” Pastor Robert Jeffress @FoxNews	1178477539653771264 
2019-09-30 02:30:17 	tweet   	https://t.co/CKRQNECvRu                                                                                                 	1178497262550421504 
2019-09-30 02:41:16 	tweet   	“This is about proving that Donald Trump was framed by the Democrats.” @RudyGiuliani https://t.co/GIadp3b0n3            	1178500028085743622 
2019-09-30 03:01:10 	tweet   	https://t.co/hbSLaM3rGk                                                                                                 	1178505032892846080 
2019-09-30 03:24:24 	retweet 	RT @realDonaldTrump: I AM DRAINING THE SWAMP! https://t.co/U7WxKrO6Kx                                                   	1178510879488389120 
2019-09-30 03:53:55 	retweet 	RT @GOPLeader: These are the most important facts we have:1. The whistleblower wasn't on the call.2. The IG didn't read the transcript be…	1178518307848278016 
2019-09-30 11:39:41 	tweet   	The Greatest Witch Hunt in the history of our Country!                                                                  	1178635525328113669 
2019-09-30 11:48:03 	tweet   	“China Trade Turmoil: China Urging a CALM AND RATIONAL Solution.” @MariaBartiromo @FoxBusiness China is doing very poorly while the USA under your favorite President’s leadership continues to soar to new heights - and despite the Do Nothing Democrats we have just begun!	1178637628662538245 
2019-09-30 12:03:39 	tweet   	The Fake Whistleblower complaint is not holding up. It is mostly about the call to the Ukrainian President which in the name of transparency I immediately released to Congress &amp;  the public. The Whistleblower knew almost nothing its 2ND HAND description of the call is a fraud!	1178641557097975809 
2019-09-30 12:12:47 	tweet   	Rep. Adam Schiff illegally made up a FAKE &amp; terrible statement pretended it to be mine as the most important part of my call to the Ukrainian President and read it aloud to Congress and the American people. It bore NO relationship to what I said on the call. Arrest for Treason?	1178643854737772545 
2019-09-30 12:31:55 	tweet   	“After many years the United States is finally waking up to Beijing’s plans and ambitions to pass us as the dominant economic &amp; military superpower in the 21st Century. What’s happening now is that the U.S. is finally responding (thank you President Trump). This is taking.....	1178648670583042048 
2019-09-30 12:31:56 	tweet   	....place in TRADE it’s taking shape in Military Competition.” Johnathan Ward author and China expert. We are winning and we will win. They should not have broken the deal we had with them. Happy Birthday China!	1178648671996526592 
2019-09-30 12:38:14 	tweet   	Again the President of the Ukraine said THERE WAS NO (ZERO) PRESSURE PUT ON HIM BY ME. End of case!                     	1178650256952745984 
2019-09-30 12:40:56 	tweet   	Again the President of Ukraine said there was NO (ZERO) PRESSURE PUT ON HIM BY ME. Case closed!                         	1178650939374424067 
2019-09-30 12:43:43 	tweet   	WHO CHANGED THE LONG STANDING WHISTLEBLOWER RULES JUST BEFORE SUBMITTAL OF THE FAKE WHISTLEBLOWER REPORT? DRAIN THE SWAMP!	1178651638313226240 
2019-09-30 12:44:59 	tweet   	#FakeWhistleblower                                                                                                      	1178651959051669504 
2019-09-30 13:50:21 	tweet   	“President Trump’s Job Approval Numbers have just reached the highest level since his Inauguration around 50% and you can add to that many votes from voters that don’t talk about their vote. Once they saw the President’s numbers going up they said ‘We gotta do something’ so..	1178668408566616064 
2019-09-30 13:50:22 	tweet   	....they made this whole thing up. Impeachment is also a pre-emptive strike for what they think is coming on the Obama Administration’s handling of the 2016 Election.” Jim McLaughlin highly respected pollster. @WashTimes @FoxNews	1178668411183861760 
2019-09-30 13:58:55 	tweet   	Very simple! I was looking for Corruption and also why Germany France and others in the European Union don’t do more for Ukraine. Why is it always the USA that does so much and puts up so much money for Ukraine and other countries? By the way the Bidens were corrupt!	1178670564879343619 
2019-09-30 14:03:30 	tweet   	The Fake News Media wants to stay as far away as possible from the Ukraine and China deals made by the Bidens. A Corrupt Media is so bad for our Country! In actuality the Media may be even more Corrupt than the Bidens which is hard to do!	1178671715624394757 
2019-09-30 16:49:18 	tweet   	It was my Great Honor to attend this mornings Welcome Ceremony for the 20th Chairman of the Joint Chiefs of Staff General Mark Milley! https://t.co/CXoDPnimgz	1178713441575608321 
2019-09-30 18:55:53 	tweet   	Navistar will be building a new 250 MILLION DOLLAR truck factory in San Antonio with 600 new jobs. Congratulations San Antonio and Texas! America makes the GREATEST trucks in the world! https://t.co/kp4FICFLcf	1178745297830326274 
2019-09-30 19:04:26 	tweet   	Great news! @Apple announced that it is building its new Mac Pro in Texas. This means hundreds of American jobs in Austin and for suppliers across the Country. Congratulations to the Apple team and their workers! https://t.co/FMrWFq9wcz	1178747450120708097 
2019-09-30 19:08:06 	tweet   	BIG NEWS by @Hyundai @Kia and @Aptiv on a 4 BILLION DOLLAR joint venture to develop autonomous driving technologies in the USA. That’s a lot of $$ and JOBS! Great jobs coming back to America!!	1178748369709256704 
2019-09-30 19:45:58 	tweet   	My great friend @RepMarkMeadows has been an EXCELLENT Chairman of the House @FreedomCaucus which has been a tremendous success. I am looking forward to close collaboration with his successor (starting Tuesday) and Strong Leader @RepAndyBiggsAZ!	1178757901659365376 
2019-09-30 20:23:47 	tweet   	https://t.co/QqEbiqEKkx                                                                                                 	1178767417075552257 
2019-09-30 21:13:59 	tweet   	“He misled (Rep. Adam Schiff) MILLIONS of people for the sake of making the case for impeachment. Completely fabricated account out of thin air!” @MillerStream @BlazeTV https://t.co/ottBHQVffY	1178780049610280960 
2019-09-30 23:52:54 	tweet   	THANK YOU! https://t.co/zqbTTlbGmp                                                                                      	1178820044802940929 
2019-09-30 23:59:03 	tweet   	https://t.co/DJLYoma7KB                                                                                                 	1178821592421404678 
2019-10-01 01:18:42 	tweet   	Today I was proud to sign the Autism CARES Bill! We support research for Americans with Autism and their families. You are not forgotten we are fighting for you! https://t.co/syyaLR0sNq	1178841635716784129 
2019-10-01 02:57:18 	retweet 	RT @IngrahamAngle: The president has maximum positive impact on the country (and his approval numbers) when he focuses on advancing his pea…	1178866449965883392 
2019-10-01 04:27:57 	retweet 	RT @MariaBartiromo: House Democrats should stop delaying and put the country first by passing the USMCA trade deal write @senatemajldr and…	1178889263087308800 
2019-10-01 09:56:46 	retweet 	RT @realDonaldTrump: Navistar will be building a new 250 MILLION DOLLAR truck factory in San Antonio with 600 new jobs. Congratulations San…	1178972013416898562 
2019-10-01 10:07:35 	retweet 	RT @realDonaldTrump: Great news! @Apple announced that it is building its new Mac Pro in Texas. This means hundreds of American jobs in Aus…	1178974732772925441 
2019-10-01 10:07:58 	retweet 	RT @realDonaldTrump: BIG NEWS by @Hyundai @Kia and @Aptiv on a 4 BILLION DOLLAR joint venture to develop autonomous driving technologies…	1178974829669683200 
2019-10-01 10:21:09 	tweet   	The Corrupt Media refuses to cover this! https://t.co/JIiOE2a2JF                                                        	1178978148135899136 
2019-10-01 10:33:47 	tweet   	You cannot judge my Stock Market performance since the Inauguration which was very good but only from the day after the big Election Win which was spectacular due to the euphoria of getting Obama/Biden OUT &amp; getting Trump/Pence IN. WentI up BIG between Nov. 9 &amp; Inauguration!	1178981327082856448 
2019-10-01 10:40:30 	retweet 	RT @SteveScalise: Radicals &amp; socialists have taken over the Democrat Party. They're calling all the shots now.Just last week they pressu…	1178983018024841216 
2019-10-01 10:45:21 	tweet   	Great job just in time! https://t.co/KMUXtO8IYz                                                                         	1178984236524675072 
2019-10-01 10:54:26 	tweet   	Congratulations to President Xi and the Chinese people on the 70th Anniversary of the People’s Republic of China!       	1178986524630802432 
2019-10-01 10:57:06 	retweet 	RT @MariaBartiromo: https://t.co/reEftrXJGp this is why the democrats are ramping up.  They know this is coming.  This is the biggest scand…	1178987193366396928 
2019-10-01 10:58:01 	retweet 	RT @WhiteHouse: When President @realDonaldTrump was elected his pro-growth pro-worker agenda was set to change the economic landscape for…	1178987425709862912 
2019-10-01 10:58:16 	retweet 	RT @GOPChairwoman: The American people want Washington to work for them.That’s what @realDonaldTrump has done since he was elected.All…	1178987489417203712 
2019-10-01 10:59:41 	retweet 	RT @kayleighmcenany: .@TeamTrump is coming to Dallas TX for a @realDonaldTrump rally on 10/17!“Under President Trump’s leadership 7744…	1178987847132602368 
2019-10-01 11:01:43 	retweet 	RT @GOPChairwoman: Our new data shows @realDonaldTrump’s approval rating has INCREASED since this same time a week ago. The American peop…	1178988355763212288 
2019-10-01 11:05:17 	tweet   	https://t.co/dOta1Z9gtZ                                                                                                 	1178989254309011456 
2019-10-01 11:09:57 	tweet   	“The congratulatory phone call with the Ukrainian President was PERFECT unless you heard Liddle’ Adam Schiff’s fraudulently made up version of the call. This is just another Fake News Media together with their partner the Democrat Party HOAX!	1178990430937067520 
2019-10-01 13:19:23 	tweet   	So if the so-called “Whistleblower” has all second hand information and almost everything he has said about my “perfect” call with the Ukrainian President is wrong (much to the embarrassment of Pelosi &amp; Schiff) why aren’t we entitled to interview &amp; learn everything about....	1179023001989373952 
2019-10-01 13:19:24 	tweet   	....the Whistleblower and also the person who gave all of the false information to him. This is simply about a phone conversation that could not have been nicer warmer or better. No pressure at all (as confirmed by  Ukrainian Pres.). It is just another Democrat Hoax!	1179023004241727489 
2019-10-01 14:12:51 	retweet 	RT @CLewandowski_: Joining @IngrahamAngle tonight on @FoxNews during the 10:00 PM hour.  Promises to be a lively show.  Watch!	1179036456691494913 
2019-10-01 14:13:07 	retweet 	RT @JesseBWatters: Biden’s caught lying about Ukraine...hiding who was on board with Hunter. #TheFive https://t.co/nsb2Vmmfe1	1179036524073148417 
2019-10-01 14:13:27 	retweet 	RT @realDonaldTrump: THANK YOU! https://t.co/zqbTTlbGmp                                                                 	1179036607682187264 
2019-10-01 14:13:48 	retweet 	RT @realDonaldTrump: Today I was proud to sign the Autism CARES Bill! We support research for Americans with Autism and their families. Yo…	1179036697725669377 
2019-10-01 14:34:45 	tweet   	As I predicted Jay Powell and the Federal Reserve have allowed the Dollar to get so strong especially relative to ALL other currencies that our manufacturers are being negatively affected. Fed Rate too high. They are their own worst enemies they don’t have a clue. Pathetic!	1179041970590748672 
2019-10-01 15:00:28 	tweet   	Why isn’t Congressman Adam Schiff being brought up on charges for fraudulently making up a statement and reading it to Congress as if this statement which was very dishonest and bad for me was directly made by the President of the United States? This should never be allowed!	1179048439319072768 
2019-10-01 22:15:28 	tweet   	REPUBLICANS of Louisiana it is really important for you to go out and vote on October 12th for either Eddie Rispone or Ralph Abraham (both Great) which will lead to a runoff against....	1179157911374897166 
2019-10-01 22:15:28 	tweet   	....a Nancy Pelosi/Chuck Schumer Democrat (John Bel Edwards) who does nothing but stymie all of the things we are doing to Make America Great Again. Don’t be fooled John Bel Edwards will NEVER be for us. Early voting has already started! @LAGOP	1179157913090379782 
2019-10-01 23:41:33 	tweet   	As I learn more and more each day I am coming to the conclusion that what is taking place is not an impeachment it is a COUP intended to take away the Power of the....	1179179573541511176 
2019-10-01 23:41:33 	tweet   	....People their VOTE their Freedoms their Second Amendment Religion Military Border Wall and their God-given rights as a Citizen of The United States of America!	1179179575059927040 
2019-10-02 00:20:04 	tweet   	The Greatest Witch Hunt in the history of our Country! https://t.co/7moLU6UTcE                                          	1179189266234167297 
2019-10-02 12:39:43 	tweet   	Louisiana Republicans must go out and vote REPUBLICAN in your Governor’s race. A Republican will win if you can force a runoff! Early voting has started. Your 2nd Amendment and much else is at stake.	1179375408405450752 
2019-10-02 12:51:49 	tweet   	I won the right to be a presidential candidate in California in a major Court decision handed down yesterday. It was filed against me by the Radical Left Governor of that State to tremendous Media hoopla. The VICTORY however was barely covered by the Fake News. No surprise!	1179378450936807424 
2019-10-02 13:06:48 	tweet   	Massive sections of The Wall are being built at our Southern Border. It is going up rapidly and built to the highest standards and specifications of the Border Patrol experts. It is actually an amazing structure! Our U.S. Military is doing a GREAT job.	1179382223860113413 
2019-10-02 14:00:39 	retweet 	RT @GOP: HUGE Q3 fundraising numbers thanks to @GOPChairwoman @parscale and of course the STRONG enthusiasm behind @realDonaldTrump!http…	1179395773580140544 
2019-10-02 14:06:53 	retweet 	RT @MariaBartiromo: Democrats want to stop Barr from investigating what happened in 2016. SPOT ON.  As we have been saying on ⁦@MorningsMar…	1179397341893271558 
2019-10-02 14:07:17 	retweet 	RT @DailySignal: As the Index of Economic Freedom shows countries that implement free-market policies enable women to make their own econo…	1179397444091699200 
2019-10-02 14:16:47 	tweet   	Congressman Adam Schiff should resign for the Crime of after reading a transcript of my conversation with the President of Ukraine (it was perfect) fraudulently fabricating a statement of the President of the United States and reading it to Congress as though mine! He is sick!	1179399836883394562 
2019-10-02 14:26:10 	tweet   	All the Do Nothing Democrats are focused on is Impeaching the President for having a very good conversation with the Ukrainian President. I knew that many people were listening even have a transcript. They have been at this “stuff” from the day I got elected. Bad for Country!	1179402197093814272 
2019-10-02 14:27:14 	tweet   	#DONOTHINGDEMS                                                                                                          	1179402463805345794 
2019-10-02 14:42:19 	tweet   	Now the press is trying to sell the fact that I wanted a Moot stuffed with alligators and snakes with an electrified fence and sharp spikes on top at our Southern Border. I may be tough on Border Security but not that tough. The press has gone Crazy. Fake News!	1179406259273031682 
2019-10-02 14:47:05 	tweet   	“Nancy Pelosi and the Democrats haven’t met the standards of impeachment. They have to be very careful here.” Jeanne Zaino. @FoxNews	1179407460756578307 
2019-10-02 15:02:11 	tweet   	Now the press is trying to sell the fact that I wanted a Moat stuffed with alligators and snakes with an electrified fence and sharp spikes on top at our Southern Border. I may be tough on Border Security but not that tough. The press has gone Crazy. Fake News!	1179411261337067520 
2019-10-02 15:19:09 	tweet   	All of this impeachment nonsense which is going nowhere is driving the Stock Market and your 401K’s down. But that is exactly what the Democrats want to do. They are willing to hurt the Country with only the 2020 Election in mind!	1179415529074900992 
2019-10-02 15:31:03 	tweet   	Nancy Pelosi just said that she is interested in lowering prescription drug prices &amp; working on the desperately needed USMCA. She is incapable of working on either. It is just camouflage for trying to win an election through impeachment. The Do Nothing Democrats are stuck in mud!	1179418523682168839 
2019-10-02 15:31:53 	tweet   	Democrats are trying to undo the Election regardless of FACTS! https://t.co/cQ3B1bGD4L                                  	1179418734764711937 
