source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
TweetDeck,"I believe we need a president who is a problem solver not a bomb thrower." —@MikeBloomberg,07-28-2016 01:38:56,1477,4601,false,758476802943627264
TweetDeck,"I built a business and I didn’t start it with a $1 million check from my father.” —@MikeBloomberg on Donald Trump,07-28-2016 01:37:51,2296,5973,false,758476529462546432
TweetDeck,"We must unite around the candidate who can defeat a dangerous demagogue." —@MikeBloomberg on the stakes in this race,07-28-2016 01:36:26,1468,3972,false,758476174800453633
TweetDeck,"I believe it is an imperative that we elect Hillary Clinton as the next President of the United States.” —@MikeBloomberg,07-28-2016 01:34:52,1065,3604,false,758475781274120192
Twitter Web Client,“He says he cares about the middle class? Give me a break.That’s a bunch of malarkey!" —@JoeBiden on Donald Trump https://t.co/YtMc8vKRtS,07-28-2016 01:31:03,2337,6003,false,758474818270466048
TweetDeck,"We do not scare easily. We never bow. We never bend. We never break when confronted with crisis.” —@JoeBiden,07-28-2016 01:26:45,1828,4851,false,758473736857251844
TweetDeck,“A man who seeks to sow division in America for his own gain…we simply cannot let that happen as Americans—period.” —@JoeBiden on Trump,07-28-2016 01:24:54,1719,4757,false,758473271604051968
TweetDeck,"No major party nominee in the history of this nation has known less or been less prepared to deal with...national security" —Biden on Trump,07-28-2016 01:23:56,3542,8696,false,758473028527280128
TweetDeck,Trump "doesn’t have a clue about the middle class…“He has no clue about what makes America great. Actually he has no clue—period." —Biden,07-28-2016 01:22:33,4548,10770,false,758472682853830656
TweetDeck,“He says he cares about the middle class?Give me a break. That’s a bunch of malarkey." —@JoeBiden on Donald Trump,07-28-2016 01:20:47,2620,6672,false,758472237326434305
TweetDeck,"His lack of empathy and compassion can be summed up in the phrase…he’s proud he made famous—'you’re fired.'" —@JoeBiden on Donald Trump,07-28-2016 01:20:13,1714,4548,false,758472094778847233
TweetDeck,"There’s only one person in this race who will be there who’s always been there…that’s Hillary Clinton's life’s story" —@JoeBiden,07-28-2016 01:19:18,808,3142,false,758471864884817920
TweetDeck,"We all understand what it will mean for our daughters and granddaughters when Hillary Clinton walks into the Oval Office." —@JoeBiden,07-28-2016 01:18:11,1536,4451,false,758471581639254016
TweetDeck,"Hillary understands that a college loan is about a lot more than getting a qualified child an education." —@JoeBiden,07-28-2016 01:17:49,629,2357,false,758471487976185856
TweetDeck,"Everybody knows she’s smart.Everybody knows she’s tough.But I know what she’s passionate about—I know Hillary." —@JoeBiden,07-28-2016 01:17:15,891,3032,false,758471347626541056
TweetDeck,“He’s become a brother to Jill and me—and Michelle…you are incredible.” —@JoeBiden on @POTUS and @FLOTUS,07-28-2016 01:13:22,715,2921,false,758470370307534848
TweetDeck,"Every day we’re grateful to Barack and Michelle for asking us to join them on this incredible journey.” —@JoeBiden,07-28-2016 01:10:17,941,3778,false,758469594197725184
TweetDeck,Watch night three of #DemsInPhilly live on Facebook as @JoeBiden @TimKaine and @POTUS take the stage → https://t.co/Od0bd2L9Pn,07-28-2016 01:08:43,443,1543,false,758469198771318784
Twitter Web Client,"He knows at its best politics is always a matter of the heart.” –@DrBiden on @JoeBiden https://t.co/xo5Azxa1IE,07-28-2016 01:03:46,603,2087,false,758467951863468032
TweetDeck,What the world needs now is love. https://t.co/UyDO7J60iy,07-28-2016 00:44:41,3900,9166,false,758463152698851328
TweetDeck,RT @timkaine: What matters in politics is if you can deliver results—and Hillary gets results. Grateful for the chance to serve.https://t.…,07-28-2016 00:36:45,1165,0,true,758461156805582848
Twitter Web Client,RT @JoeBiden: I've seen Hillary in the Senate &amp; the Situation Room. Clear-eyed. Steady. Understands working people. Exactly the leadership…,07-28-2016 00:32:38,2224,0,true,758460120636465152
Twitter Web Client,RT @JoeBiden: It’s good to be back folks. We've got less than 4 months until Election Day and I need you with me. Let's go elect some Dem…,07-28-2016 00:32:35,2737,0,true,758460105880993792
TweetDeck,"Speaking is difficult for me. But come January I want to say these two words: Madam President.” —@GabbyGiffords https://t.co/StCmJArarq,07-28-2016 00:23:19,2857,7503,false,758457774351093761
TweetDeck,"In the White House she will stand up to the gun lobby. That’s why I'm voting for Hillary!” —@GabbyGiffords https://t.co/4lybM9zEYi,07-28-2016 00:22:29,2236,9957,false,758457565701296128
TweetDeck,"In Congress I learned a powerful lesson: Strong women get things done.” —@GabbyGiffords,07-28-2016 00:21:53,1203,3609,false,758457413267656704
TweetDeck,"As president she will do what is right for our nation not what is politically expedient.” —@ShuttleCDRKelly on Hillary,07-28-2016 00:20:23,584,2270,false,758457034819772416
TweetDeck,“We say their names but that is not enough” —@ImAngelaBassett on the victims of gun violence https://t.co/5baWnDLqbj,07-28-2016 00:16:30,1085,2865,false,758456057274347520
TweetDeck,"I would give every single day that I have left for just one more day with my mom." —Erica Smegielski https://t.co/WVhAk7POo5,07-28-2016 00:04:33,1205,3402,false,758453050285621249
TweetDeck,"I’m here without my mother while too many politicians cower behind the gun lobby.” —Erica Smegielski #StopGunViolence,07-28-2016 00:03:29,1249,3589,false,758452780990402560
TweetDeck,“It is time to take Washington back from the gun lobby!” —@ChrisMurphyCT https://t.co/Bi0G1OYCwW,07-28-2016 00:01:10,877,2460,false,758452201341747200
Twitter Web Client,RT @ChrisMurphyCT: We have had #enough of the unrelenting gun violence in America. It's time for us to fight back together. #ImWithHer htt…,07-28-2016 00:00:08,1845,0,true,758451939386527744
TweetDeck,Text LAWS to 47246 to learn about the dangerous loopholes in our gun laws and get the information you need to help reduce gun violence.,07-27-2016 23:59:50,899,2162,false,758451863477944322
TweetDeck,“There is no reason to feel helpless about the horrifying trajectory of cascading massacres…We can change this.” —@ChrisMurphyCT,07-27-2016 23:57:57,706,2383,false,758451390033387525
TweetDeck,“She stood up to the NRA and Hillary Clinton pledged to take Washington back from the gun lobby.” —@ChrisMurphyCT #DemsInPhilly,07-27-2016 23:56:52,660,2255,false,758451119840460800
TweetDeck,Thank you Christine. We're all standing by your side. https://t.co/7WimmvECqU,07-27-2016 23:54:06,2534,6664,false,758450423002959872
TweetDeck,RT @dominiclowell: Christine Leinonen is a symbol of strength for all Americans especially #LGBT people. My heart is with her and her son…,07-27-2016 23:52:01,430,0,true,758449896173232130
TweetDeck,"Trump says global warming is a hoax.⁰⁰I say Trump is a fraud.” —@JerryBrownGov #DemsInPhilly https://t.co/yyx0nmNbvj,07-27-2016 23:46:43,1213,3420,false,758448562061602817
TweetDeck,“From her first day in office President Hillary Clinton will do what’s needed to combat climate change.” —@JerryBrownGov #DemsInPhilly,07-27-2016 23:44:05,696,2664,false,758447901634863104
TweetDeck,“While Trump talks and talks and talks Hillary does stuff. She fights for us on the big issues.”—@JerryBrownGov #DemsInPhilly,07-27-2016 23:43:01,881,2821,false,758447633526644744
TweetDeck,"It’s time to put a bully racist in his place and a tough woman in hers—the White House!" —@MartinOMalley https://t.co/DjYseIe488,07-27-2016 23:32:09,1920,4869,false,758444896512606208
TweetDeck,"I am here to tell you that Hillary Clinton is as tough as they come." —@MartinOMalley #DemsInPhilly,07-27-2016 23:25:27,693,2641,false,758443213116043264
TweetDeck,RT @HFA: "Maybe one day she'll look back and say 'I was there...when we nominated our first female president.'" —Janet NMI https://t.co/9…,07-27-2016 23:09:28,824,0,true,758439187532148736
TweetDeck,RT @DemConvention: Just tuning into tonight's action? Watch the livestream at https://t.co/z995BLo6rF #DemsinPhilly #DNCinPHL https://t.co/…,07-27-2016 23:07:41,265,0,true,758438742478716933
TweetDeck,"Republicans want to tear down the pillars of middle-class security. We won’t let that happen!" —@SenatorReid https://t.co/KY9DSGTts7,07-27-2016 23:03:28,657,1897,false,758437677712769024
TweetDeck,"Middle-class families fighting to give your kids a better life: Democrats stand in your corner." —@SenatorReid #DemsInPhilly,07-27-2016 23:01:05,611,2302,false,758437078036348933
Twitter Web Client,RT @emilyslist: "Hillary Clinton may be our 1st woman president. But she will not be our last. Once that barrier falls it will never... be…,07-27-2016 22:54:18,605,0,true,758435372921651200
Twitter Web Client,"This is not merely unacceptable or wrong though it is both. What happened in Flint is immoral." —Hillaryhttps://t.co/YLJqE1Kz6Q,07-27-2016 22:42:06,1256,3301,false,758432301353017344
TweetDeck,The story of Bill and Hillary in photos: https://t.co/fDNQl66gNU https://t.co/206mlwXnml,07-27-2016 22:16:06,1073,3765,false,758425760419946496
TweetDeck,RT @billclinton: So proud to tell #DemsInPhilly last night why @HillaryClinton is still the best darn changemaker I've ever known. https://…,07-27-2016 21:57:24,5356,0,true,758421052913483776
TweetDeck,RT @HRC: Daniel Driffin is the first speaker living with HIV to take the #DemConvention stage in 12 years https://t.co/4zLHmIM2Ry,07-27-2016 21:20:08,1076,0,true,758411675716489216
TweetDeck,"I trust Hillary because...I've seen her lifelong devotion to our nation's children." —@FLOTUS https://t.co/A0S2FJlsbJ,07-27-2016 20:32:24,1352,4100,false,758399662302892032
TweetDeck,Last night we put the biggest crack yet in that highest hardest glass ceiling. Here are the highlights: https://t.co/YcfLdrnu56,07-27-2016 20:04:47,704,2713,false,758392712907350016
TweetDeck,"She is still the best darn change maker I have ever known.” —@BillClinton on Hillary https://t.co/ukxpCMe4gd,07-27-2016 19:36:37,1287,6045,false,758385624311328771
TweetDeck,RT @BuzzFeed: People are sharing photos of their grandmas celebrating Hillary Clinton’s nomination https://t.co/qmIeGOtfPb https://t.co/qdb…,07-27-2016 19:12:47,1985,0,true,758379625709961216
TweetDeck,"Hillary will make us stronger together. You know it because she’s spent a lifetime doing it." —@BillClinton https://t.co/U0y83WGCr2,07-27-2016 18:36:48,2608,9140,false,758370570069237760
TweetDeck,RT @timkaine: Taking it all in. https://t.co/SbCe01DOlD,07-27-2016 18:04:01,1514,0,true,758362318224982017
Twitter Web Client,A young girl asked Hillary "Do you think when you're president you'll be paid as much as a man?"https://t.co/sValauUbkT,07-27-2016 17:46:51,6459,14330,false,758357998838222848
TweetDeck,RT @rosenbergerlm: "The first time that a major presidential candidate has actively encouraged a foreign power to conduct espionage." https…,07-27-2016 17:25:22,3782,0,true,758352595396268032
TweetDeck,RT @TheBriefing2016: A few thoughts from @FLOTUS that seem particularly relevant right now.  https://t.co/FgRTjWYUjl,07-27-2016 16:34:54,764,0,true,758339891314974722
TweetDeck,RT @timkaine: .@realDonaldTrump the Hotel Roanoke AC is fine &amp; you should pay them for it. You're the one who brought the hot air! https://…,07-27-2016 16:10:04,2263,0,true,758333642456309761
Twitter Web Client,History made.https://t.co/JRgDbFms3n,07-27-2016 15:47:52,2091,5626,false,758328057325244416
TweetDeck,"What I admire most about Hillary is that she never buckles under pressure." —@FLOTUS https://t.co/mbg5H8QZA3 #DemsInPHL,07-27-2016 14:52:50,1503,4893,false,758314209272823808
TweetDeck,We just put the biggest crack in that glass ceiling yet.” —Hillary https://t.co/mYkaLIv861,07-27-2016 03:21:28,8894,20443,false,758140220340572160
TweetDeck,“Hillary Clinton will be our first woman president.And she will be a great president." —Meryl Streep https://t.co/nCOhgJmzNz,07-27-2016 03:08:15,5408,15181,false,758136895146758147
Twitter Web Client,RT @ElizabethBanks: WATCH: me + friends supporting @HillaryClinton @DemConvention #StrongerTogether #DemsinPhillyhttps://t.co/0QU7KsdCka,07-27-2016 03:01:16,10224,0,true,758135135506145281
TweetDeck,“Hillary will make us stronger together. You know it because she spent a lifetime doing it.” —@BillClinton https://t.co/MLSDqDUhmf,07-27-2016 02:55:31,2473,6895,false,758133690597769216
TweetDeck,"She is still the best darn changemaker I have ever known.” —@BillClinton on Hillary,07-27-2016 02:51:56,1936,7133,false,758132785123123205
TweetDeck,"How do you square the things I told you with the picture the Republicans painted of their opponent in Cleveland? You can’t." —@BillClinton,07-27-2016 02:47:57,1643,5489,false,758131784857088001
TweetDeck,"She launched a team to fight back against terrorists online and built a new global counter-terrorism effort.” —@BillClinton,07-27-2016 02:46:34,1090,4060,false,758131436549509120
TweetDeck,“She backed President Obama’s decision to go after Osama bin Laden.” —@BillClinton on Hillary https://t.co/vDgTxiWfZJ,07-27-2016 02:45:58,2745,11542,false,758131287085506560
TweetDeck,"She flew all night from Cambodia to the Middle East to get a ceasefire to avoid a shooting war between Hamas and Israel." —@BillClinton,07-27-2016 02:45:12,1243,5068,false,758131092700422144
TweetDeck,"NY elected her to the seat once held by another outsider Robert Kennedy. She didn’t let him down.” —@BillClinton on Hillary’s Senate run,07-27-2016 02:41:43,1074,4294,false,758130215587545088
TweetDeck,“She’s a changemaker. That’s what she does.” —@BillClinton on Hillary helping 8 million kids get health coverage https://t.co/gDzYTl6Zy3,07-27-2016 02:38:28,4419,14689,false,758129399480717314
TweetDeck,“This woman had never been satisfied with the status quo. She always wants to move the ball forward.” —@BillClinton on Hillary,07-27-2016 02:37:20,1473,4915,false,758129111525097472
TweetDeck,"She’s insatiably curious she’s a natural leader she’s a good organizer and she’s the best darn changemaker I’ve seen.” —@BillClinton,07-27-2016 02:36:31,1381,4724,false,758128907279331328
TweetDeck,“Looks to me like we elected the wrong Clinton.” —an Arkansas judge on Hillary’s work on rural education as first lady of Arkansas,07-27-2016 02:36:00,1084,4654,false,758128778472292353
TweetDeck,“Hillary opened my eyes to a whole new world of public service.” —@BillClinton https://t.co/wa9TvdvKIy,07-27-2016 02:33:59,1227,3905,false,758128271607332864
TweetDeck,"It was the greatest moment of my life...and the...conviction that my daughter had the best mother in the world” —Bill on Chelsea being born,07-27-2016 02:31:58,1236,5676,false,758127762871902209
TweetDeck,“I married my best friend. I was still in awe of…how smart and strong and loving and caring she was.” —@BillClinton on Hillary,07-27-2016 02:27:14,1762,6889,false,758126571697963009
TweetDeck,"Hillary enjoyed teaching encouraging her students to believe in themselves and their potential.” —@BillClinton,07-27-2016 02:25:20,953,3409,false,758126093912113153
TweetDeck,“She never made fun of people with disabilities. She tried to empower them based on their abilities.” —@BillClinton on Hillary,07-27-2016 02:23:25,2262,6072,false,758125611869167616
TweetDeck,"Then she went down to South Texas…and registered Mexican-American voters.” —@BillClinton on Hillary,07-27-2016 02:21:43,811,3008,false,758125184666730496
TweetDeck,"She became so involved in children’s issues that she...took an extra year in law school working at the Child Study Center.” —@BillClinton,07-27-2016 02:19:27,994,3733,false,758124613188644864
TweetDeck,"Knowing her was one of Hillary’s greatest gifts to me.” —@BillClinton on Hillary’s mother Dorothy Rodham,07-27-2016 02:17:58,808,3520,false,758124238096240642
TweetDeck,"I asked her to take a walk with me to the Yale Art Museum. We’ve been walking and talking and laughing together ever since.” —@BillClinton,07-27-2016 02:16:47,1326,5372,false,758123939327569920
TweetDeck,"I was so impressed and surprised that whether you believe it or not I was momentarily speechless.”  —@BillClinton on meeting Hillary,07-27-2016 02:14:21,1102,4608,false,758123328905371648
TweetDeck,“In the spring of 1971 I met a girl. The first time I saw her we were...in a class on Political and Civil Rights.” —@BillClinton on Hillary,07-27-2016 02:12:13,1339,5005,false,758122792239988741
TweetDeck,You won’t want to miss this. Watch @BillClinton take the stage at the #DemConvention: https://t.co/VCeDTPr24N,07-27-2016 02:10:44,699,2630,false,758122419450249216
Twitter Web Client,"She is the best qualified person for this moment in history." —@BillClinton on Hillaryhttps://t.co/WkYfkT9MqX,07-27-2016 02:05:09,1858,5082,false,758121015490715648
TweetDeck,"Safeguarding freedom and security is not like hosting a TV reality show. It...demands a cool head but also a big heart." —@Madeleine,07-27-2016 02:01:59,1272,3721,false,758120215154655232
TweetDeck,"This fall we must do everything we can to make sure that Hillary becomes our next Commander-in- Chief." —@Madeleine #DemsInPhilly,07-27-2016 01:57:56,1023,3850,false,758119198795194370
TweetDeck,"I trusted her when my life was on the line and she came through.” —9/11 survivor Lauren Manning https://t.co/pjsSri5VUs,07-27-2016 01:22:35,1660,5195,false,758110302068178944
TweetDeck,"Donald Trump and Mike Pence: We are not going back to the dark days when women died in back alleys." —@BarbaraBoxer https://t.co/e6Gsjv8aan,07-27-2016 01:08:12,1579,4933,false,758106679590420480
Twitter Web Client,"Let’s declare: Love trumps hate!” —@AmericaFerrera and @LenaDunham https://t.co/F1SdYjsPmX,07-27-2016 00:56:33,2276,6997,false,758103750766628864
Twitter Web Client,"Make no mistake about it: Women's health and rights are on the line and on the ballot in this election.” —@CecileRichards #DemsInPhilly,07-27-2016 00:45:46,1824,5258,false,758101035001012224
TweetDeck,No mother should have to feel this loss. https://t.co/VOjnf5woZy,07-27-2016 00:41:00,3499,7723,false,758099837795663872
TweetDeck,“I would not have signed up for this. None of us would have. I am here today for my son Trayvon Martin who is in heaven” —Sybrina Fulton,07-27-2016 00:33:46,1966,7011,false,758098017601880064
TweetDeck,RT @WesleyLowery: "Hillary Clinton isn't afraid to say black lives matter..." - Lucy McBath mother of Jordan Davis https://t.co/kXXjsuCdgn,07-27-2016 00:32:43,1206,0,true,758097752362455040
TweetDeck,“Sandy my fourth of five daughters was gone… So many of our children gone but not forgotten” —Geneva Reed-Veal Sandra Bland’s mother.,07-27-2016 00:26:26,1076,4057,false,758096171831361536
Twitter Web Client,"Let's build. Let's unite." —Maria Hamilton mother of Dontre Hamiltonhttps://t.co/joZyEZu11Y,07-27-2016 00:20:51,1731,4543,false,758094764566732800
TweetDeck,Thank you President Carter. https://t.co/zb94pXV95r,07-26-2016 23:59:29,2507,8341,false,758089389276889088
TweetDeck,RT @HFA: We made history. https://t.co/TBvItE7oSa,07-26-2016 23:22:40,2457,0,true,758080121936936960
Twitter Web Client,This moment is for every little girl who dreams big. #WeMadeHistoryhttps://t.co/DRAJuUUhOr,07-26-2016 23:15:36,9134,17990,false,758078343845515264
TweetDeck,Stronger together. https://t.co/9x1zuMqFfs,07-26-2016 22:55:17,10104,23156,false,758073231748259840
TweetDeck,History. https://t.co/1ayWTx8SPH,07-26-2016 22:43:47,30143,67906,false,758070337703510018
TweetDeck,Getting ready to make some history. #RollCallVote https://t.co/GGOrHW7Roa,07-26-2016 22:33:18,2043,7879,false,758067698253303810
TweetDeck,RT @HFA: The #RollCallVote is underway at the @DemConvention. You can join in from home! Text HILLARY to 47246 to voice your support right…,07-26-2016 22:15:07,416,0,true,758063122271891456
TweetDeck,“This one’s for you Hill.” #WeMadeHistory https://t.co/Iq24zuhybS,07-26-2016 21:55:43,2106,6069,false,758058242790555648
TweetDeck,RT @RandiBrazeau: It took 240 years but 2016 will be the year of the first woman POTUS!!! Great day to be an American Woman! #ImWithHer #De…,07-26-2016 21:40:34,912,0,true,758054429744566272
TweetDeck,"I am pleased to second the nomination for Hillary Clinton as the party candidate for president!” —@RepJohnLewis https://t.co/OyQiGe0Snw,07-26-2016 21:37:51,1346,4743,false,758053744084910080
TweetDeck,RT @sjbxtr: The tears are very real. Now when I tell my daughter she can be what she wants (even president) I'm not completely full of it.#…,07-26-2016 21:32:05,122,0,true,758052292247552000
TweetDeck,RT @HFA: Hillary's oldest delegate is 102. Read Jerry's story: https://t.co/kEFmrSaJvH https://t.co/PrH6nsn6eq,07-26-2016 21:19:43,1712,0,true,758049183001698304
TweetDeck,“Tonight we will shatter that glass ceiling again.” —@RepJohnLewis on nominating Hillary for president #DemsInPhilly,07-26-2016 21:19:28,1423,4713,false,758049119462096896
TweetDeck,“We have made too much progress and we are not going back we are going forward." —@RepJohnLewis #DemsInPhilly,07-26-2016 21:17:03,1099,3716,false,758048511783006208
TweetDeck,“Some people want to rant but Hillary wants to get results.” —@SenatorBarb #DemsInPhilly,07-26-2016 21:14:13,841,2981,false,758047795945279488
TweetDeck,Watch Hillary become the first woman presidential nominee of a major political party: https://t.co/mQ9oeap7qp #WeMadeHistory,07-26-2016 21:02:01,1178,3335,false,758044728596111360
TweetDeck,You heard @FLOTUS. Here's how you can get involved in this campaign → https://t.co/WVUvFhb6bp https://t.co/mjEJZ01Lq0,07-26-2016 20:27:15,1764,5138,false,758035977747230720
TweetDeck,On most campaigns there isn't much ambiguity as to whether the candidate does or doesn't back KKK leaders. https://t.co/3SD0GknJS2,07-26-2016 19:31:08,2023,4294,false,758021854770724864
TweetDeck,RT @HillaryforPA: Meet one of our PA delegates who will help nominate @HillaryClinton today at #DemConvention: @MalcolmKenyatta https://t.c…,07-26-2016 18:49:40,362,0,true,758011418759294976
Twitter Web Client,RT if last night made you proud to be a Democrat. #DemsinPHLhttps://t.co/qDyNq9q3kH,07-26-2016 18:29:23,10246,14499,false,758006314446360576
TweetDeck,Day one of the Democratic Convention is in the books. Catch up on what you missed here: https://t.co/xEMN7oRCxN #DemsInPHL,07-26-2016 17:22:33,549,1844,false,757989498982658049
TweetDeck,"When we are indivisible we are invincible." —@CoryBooker at the @DemConvention last night #DemsInPHL https://t.co/L145Ovu1uZ,07-26-2016 16:18:14,1644,4978,false,757973312706318336
Twitter Web Client,"It is ridiculous that there has never been a female president before."https://t.co/CMHJiprlgt,07-26-2016 13:11:37,4120,11142,false,757926349302472704
TweetDeck,“Because of Hillary Clinton my daughters...can take it for granted that a woman can be president.” —@FLOTUS https://t.co/bCezjrX9W5,07-26-2016 03:42:19,12650,38368,false,757783077217193985
TweetDeck,"Hillary Clinton will make an outstanding president and I am proud to stand with her tonight.” —@BernieSanders #DemsInPhilly,07-26-2016 03:22:49,5101,14134,false,757778172205203456
TweetDeck,"I served with her in the United States Senate and know her as a fierce advocate for the rights of children.” —@BernieSanders #DemsInPhilly,07-26-2016 03:22:21,2390,9240,false,757778054815047680
TweetDeck,"While...Trump is busy insulting one group after another Hillary...understands that our diversity is one of our greatest strengths" —Bernie,07-26-2016 03:18:21,5070,14196,false,757777047523557376
TweetDeck,"Donald Trump? Well like most Republicans he chooses to reject science. He believes that climate change is a 'hoax.'” —@BernieSanders,07-26-2016 03:17:02,2645,8384,false,757776714273546241
TweetDeck,“Hillary Clinton will nominate justices to the Supreme Court who are prepared to overturn Citizens United.” —@BernieSanders #DemsInPhilly,07-26-2016 03:10:01,2711,8186,false,757774948928720896
TweetDeck,"Hillary...understands that if someone in this country works 40 hours a week that person should not be living in poverty." —@BernieSanders,07-26-2016 03:07:41,2765,8534,false,757774363458433024
TweetDeck,"Hillary Clinton must become the next president of the United States.” —@BernieSanders #DemsInPhilly,07-26-2016 03:06:12,5021,11583,false,757773990173806592
TweetDeck,"We have come a long way in the last 7 1/2 years and I thank President Obama and Vice President Biden for their leadership." —@BernieSanders,07-26-2016 03:04:28,2063,7282,false,757773551751598080
TweetDeck,RT @TheBriefing2016: "I can't see him helping anyone but himself." —Cheryl Lankford single mom and Trump University victim #DemsInPhillyh…,07-26-2016 02:56:49,1380,0,true,757771628675751936
TweetDeck,Happening now: Watch @BernieSanders address the @DemConvention → https://t.co/AQaQTNCxdl #DemsInPhilly,07-26-2016 02:55:53,737,2782,false,757771391093600256
TweetDeck,"Trump’s entire campaign is just one more late-night Trump infomercial.” —@ElizabethForMA #DemsInPhilly https://t.co/OAJsEsmSNt,07-26-2016 02:49:57,2212,6206,false,757769901402681344
TweetDeck,Couldn’t agree more @POTUS. https://t.co/hvsfWLEqP3,07-26-2016 02:46:55,3458,14609,false,757769136269320193
TweetDeck,“If you believe we are stronger together then let’s work our hearts out to make Hillary Clinton the next president.” —@ElizabethForMA,07-26-2016 02:45:12,1661,6386,false,757768703521988610
TweetDeck,“We’re not going to be Donald Trump’s hate-filled America—not now not ever!” —@ElizabethforMA #DemsInPhilly,07-26-2016 02:42:12,2437,6793,false,757767949327400964
TweetDeck,"When we turn on each other we can’t unite to fight back against a rigged system.” —@ElizabethforMA #DemsInPhilly,07-26-2016 02:41:43,1273,4026,false,757767826648231936
TweetDeck,“That’s Donald Trump’s America—an America of fear and hate.” —@ElizabethforMA #DemsInPhilly,07-26-2016 02:39:51,1522,4024,false,757767359843147776
TweetDeck,"He even picked a vice president famous for trying to make it legal to openly discriminate against gays and lesbians." —Warren on Trump,07-26-2016 02:39:19,2426,6352,false,757767223134093316
TweetDeck,"Last week...Trump spoke for more than an hour...But other than talking about building a stupid wall…did you hear any actual ideas?" –Warren,07-26-2016 02:37:02,3624,10068,false,757766649474912257
TweetDeck,"What kind of a man cheats students cheats investors cheats workers? ... A man who must never be president" —Warren on Trump #DemsInPhilly,07-26-2016 02:36:29,2739,7230,false,757766513013194752
TweetDeck,"What kind of a man roots for an economic crash that cost millions of people their jobs? Their homes? Their life savings?" —Warren on Trump,07-26-2016 02:34:40,2683,7407,false,757766052428312576
TweetDeck,"He preyed on...people who had fallen on hard times. He’s conned them he’s defrauded them and he’s ripped them off.” —Warren on Trump,07-26-2016 02:34:01,1627,4506,false,757765891908132864
TweetDeck,RT @HFA: "We’re here today because our choice is @HillaryClinton. I’m with Hillary." —@ElizabethforMA #DemsInPhilly https://t.co/5h4jzdGZS2,07-26-2016 02:28:56,921,0,true,757764609394745344
TweetDeck,Watch @ElizabethForMA live at the #DemConvention in Philadelphia: https://t.co/AQaQTNCxdl,07-26-2016 02:27:48,461,2133,false,757764326128283648
TweetDeck,"Hillary Clinton has never quit on anything in her life." —@FLOTUS #DemsInPhilly https://t.co/mbg5H8QZA3,07-26-2016 02:26:28,4031,10345,false,757763989359173632
TweetDeck,"We need to pour every last ounce of our passion and our strength and our love for this country into electing Hillary Clinton." —@FLOTUS,07-26-2016 02:21:30,2635,8127,false,757762738433191936
TweetDeck,"Don’t let anyone ever tell you that this country isn’t great...This right now is the greatest country on earth." —@FLOTUS #DemsInPhilly,07-26-2016 02:20:08,5166,12830,false,757762395787911168
TweetDeck,“Because of Hillary Clinton my daughters…now take for granted that a woman can be president of the United States.” —@FLOTUS #DemsInPhilly,07-26-2016 02:19:26,4868,12010,false,757762219300052992
TweetDeck,"Hillary understands that the presidency is about one thing and one thing only—it’s about leaving something better for our kids." —@FLOTUS,07-26-2016 02:16:18,2591,8849,false,757761430477279232
TweetDeck,"In this election I’m with her!" —@FLOTUS on Hillary #DemsInPhilly,07-26-2016 02:16:01,1924,6248,false,757761359035699200
TweetDeck,"We don’t turn against each other—no we listen to each other. We lean on each other because we are always stronger together." —@FLOTUS,07-26-2016 02:15:11,2258,6289,false,757761152231346176
TweetDeck,"Hillary Clinton has never quit on anything in her life." —@FLOTUS #DemsInPhilly,07-26-2016 02:14:14,1517,5353,false,757760912581419008
TweetDeck,"When she didn’t win the nomination 8 years ago she didn’t get...disillusioned...she proudly stepped up to serve our country." —@FLOTUS,07-26-2016 02:12:21,4038,11771,false,757760436842459137
TweetDeck,"There is only one person...truly qualified to be president of the United States and that is our friend Hillary Clinton." —@FLOTUS,07-26-2016 02:10:21,2482,7367,false,757759935136600064
TweetDeck,Happening now: Watch @FLOTUS speak at the #DemConvention: https://t.co/AQaQTNCxdl,07-26-2016 02:05:50,713,2670,false,757758798723506176
TweetDeck,RT @HFA: "Let us declare again that we will be a free people. Free from fear and intimidation." —@CoryBooker #DemsInPhilly https://t.co/6B…,07-26-2016 01:58:47,1328,0,true,757757024482582528
TweetDeck,"Let us declare again that we are a nation of interdependence and that in America love always trumps hate." —@CoryBooker #DemsInPhilly,07-26-2016 01:57:36,2452,5878,false,757756727416717312
TweetDeck,"We are the United States of America.We will not falter or fail.We will not retreat or surrender." —@CoryBooker #DemsInPhilly,07-26-2016 01:57:02,1902,4899,false,757756583430479872
TweetDeck,“America we will rise.” —@CoryBooker #DemsInPhilly,07-26-2016 01:55:29,2779,6909,false,757756194626895873
TweetDeck,"Hillary Clinton knows what Donald Trump betrays time and time again in this campaign: that we are not a zero sum nation." —@CoryBooker,07-26-2016 01:52:46,915,3581,false,757755510699466752
